"date";"region";"project_type";"sales_channel";"interest_rate";"consumer_conf";"marketing_spend";"construction_progress";"material_index";"unit_price_sqm";"cost_sqm";"avg_unit_size_sqm";"units_sold";"revenue";"construction_cost";"profit";"profit_margin";"water_use_m3";"energy_kwh";"co2_ton";"sediment_tss_mgL";"esg_score";"esg_flag";"schedule_delay_days";"cost_overrun_pct";"at_risk";"year";"month";"kpi_target";"sigma_assumed";"revenue_billion_idr";"construction_cost_billion_idr";"profit_billion_idr"
2015-07-01;"Jabodetabek";"Residential";"Direct";7,34353878595601;111,29121380963;8,98209473328961;0,249917591232271;110,834602242019;23,2252481908919;13,7126058974618;77,5010049721554;506;910789918214,058;537746813347,242;371246852161,596;40,7609751422768;1502,02208759815;3568484,93299778;1245,38006979608;93,7758804064551;60;"Red";63;-9,5746411203483;"Yes";2015;7;18;8;910,789918214058;537,746813347242;371,246852161596
2015-08-01;"Jabodetabek";"Residential";"Digital";7,09919928324622;87,6073911141838;6,9752168950973;0,391401767361981;73,0709354115513;18,202466134582;10,031646684562;69,6669872838823;430;545287719995,287;300516078864,206;243283399679,078;44,6156021414129;2028,54475191782;3425754,93542503;1239,30562502448;72,2883407108316;65;"Yellow";2;14,6897076201918;"Yes";2015;8;18;8;545,287719995287;300,516078864206;243,283399679078
2015-09-01;"Jabodetabek";"MixedUse";"Agent";6,75141043233612;101,303502416848;10,6773940554455;0,359872283776132;77,77305003522;18,7575417140469;10,1172428428764;61,103779057361;399;457316517137,189;246662506764,974;208406983582,006;45,5717158187589;1044,47415594476;2632669,01554232;913,480805320112;69,7073527104273;76;"Yellow";27;19,5217847746918;"Yes";2015;9;18;8;457,316517137189;246,662506764974;208,406983582006
2015-10-01;"Jabodetabek";"Residential";"Agent";8,46946872584857;116,268661267865;4,20182523568485;0,54640990553823;126,370470256219;21,4764077525972;14,0540936519369;51,3438331432073;535;589934386448,187;386051206102,57;202855827575,266;34,3861677222442;1880,25362075482;3135842,51066847;972,945279720055;67,1547224379406;62;"Yellow";38;9,62550550962058;"No";2015;10;18;8;589,934386448187;386,05120610257;202,855827575266
2015-11-01;"Jabodetabek";"Residential";"Direct";5,66171073497912;85,558591225455;6,75941988707839;0,643646285382408;102,770952627133;20,3920773613077;11,8710750070809;34,4606349268959;493;346442899141,078;201678797530,344;143303179194,774;41,3641554062907;3082,10783478127;3524788,36379326;NA;76,2305714876091;46;"Red";40;6,00642662534893;"Yes";2015;11;18;8;346,442899141078;201,678797530344;143,303179194774
2015-12-01;"Jabodetabek";"Industrial";"Direct";5,07245421656775;119,087610957282;4,74639996080381;0,205909066445944;128,947352774856;23,120268564072;15,8857158719729;75,6659830953307;387;677024708077,158;465177215438,235;210972057931,33;31,1616482255898;1412,00945145342;4009953,51787623;1380,82863545412;57,9130170325189;53;"Red";38;3,4552753133973;"Yes";2015;12;18;8;677,024708077158;465,177215438235;210,97205793133
2016-01-01;"Jabodetabek";"Commercial";"Direct";6,61276438552238;103,334713529604;11,7708056624343;0,701538685676818;88,6089761531651;18,4806547577449;10,8838180074394;51,87623196902;532;510031982036,943;300373300796,463;207367152746,743;40,6576763909135;2045,39994431287;3107556,36853572;1082,46283934275;90,9662335508007;64;"Yellow";36;-2,84667348978004;"No";2016;1;18;8;510,031982036943;300,373300796463;207,367152746743
2016-02-01;"Jabodetabek";"Residential";"Direct";5,53771740908249;111,185588148723;2,45848875897255;0,440349754348011;92,4745556469413;19,9217388801793;12,8688369237954;62,6706861332646;497;620508995160,52;400829923356,419;219211407371,565;35,3276760016762;2254,41839466574;3850669,31036107;1361,06277743272;278,330878037734;58;"Red";53;27,9832449493758;"Yes";2016;2;18;8;620,50899516052;400,829923356419;219,211407371565
2016-03-01;"Jabodetabek";"Residential";"Digital";4,62458632472603;97,017225121981;9,8848606280872;0,262577988715637;110,024707346885;21,3958059258143;15,1572571492063;47,2685994880622;615;621980115334,448;440624325276,892;179398813554,972;28,8431750681461;3213,23617509262;2690868,84420681;1043,88932751771;173,792114521808;73;"Yellow";19;22,8386087804306;"Yes";2016;3;18;8;621,980115334448;440,624325276892;179,398813554972
2016-04-01;"Jabodetabek";"Commercial";"Direct";3,81322262289171;107,19044276431;9,15019067319831;0,52298606908911;106,795111977193;19,5998604202801;15,3565082363596;51,5593131213759;565;570963767407,633;447350624384,342;121792958469,557;21,3311186141527;2405,61453528671;2382960,7635775;849,651059313886;145,555597544561;60;"Red";47;9,46664423307032;"Yes";2016;4;18;8;570,963767407633;447,350624384342;121,792958469557
2016-05-01;"Jabodetabek";"Residential";"Direct";6,2404437026312;103,364641361724;6,34415791219066;0,128862756280044;136,108256536281;22,1372650727094;17,6370810816606;67,606383100347;514;769262897575,956;612882939834,617;155009340191,586;20,1503726073414;2089,28343542852;4676689,69379592;1636,48934124229;130,740663081207;41;"Red";61;-7,35257856885403;"Yes";2016;5;18;8;769,262897575956;612,882939834617;155,009340191586
2016-06-01;"Jabodetabek";"Industrial";"Digital";8,58600783873257;91,1751746995175;6,92320035288965;0,921052779027036;110,688457013343;21,8079666831391;14,4819433324008;60,0757465235552;462;605280003936,486;401946263244,281;201872186671,253;33,351867789843;1091,7917158532;4298601,99732518;1698,73316281096;48,6086987040391;52;"Red";43;17,511023797618;"Yes";2016;6;18;8;605,280003936486;401,946263244282;201,872186671253
2016-07-01;"Jabodetabek";"Residential";"Agent";7,39127520060936;91,9268978265882;10,0229885778303;0,830629818243724;89,457602557302;20,3945046775597;13,04528419252;58,8320041124745;535;641919526938,209;410601914095,563;229388504060,659;35,734775845624;1817,48043669643;3509932,28585818;1355,82104827084;51,8231821548454;59;"Red";39;13,4737842645982;"Yes";2016;7;18;8;641,919526938209;410,601914095563;229,388504060659
2016-08-01;"Jabodetabek";"Commercial";"Digital";7,55593903550478;101,127415043773;8,49878442046382;0,446751560294392;88,0889852221826;18,5482880456648;11,9657618180472;84,7746494368149;402;632114695923,169;407786091874,487;222589223880,52;35,2134233416992;1088,6157080377;2815613,01869003;948,558115451073;NA;86;"Green";42;6,90937241981499;"No";2016;8;18;8;632,114695923169;407,786091874488;222,58922388052
2016-09-01;"Jabodetabek";"Residential";"Agent";7,42279887658097;107,600672214207;7,92957458835267;0,660495288955464;117,112148664435;22,0530796292688;13,2381586591305;82,5087994154781;456;NA;498072647311,032;330095166588,854;39,7836668275229;2317,92188830821;3705711,17306023;1297,84672588479;77,2534770229873;58;"Red";34;13,8672942788509;"Yes";2016;9;18;8;NA;498,072647311032;330,095166588854
2016-10-01;"Jabodetabek";"Residential";"Direct";4,49441879812871;112,718136036733;7,40741851201294;0,920436360427793;97,9364171283135;18,7760978557469;12,930711981431;50,4581647168988;579;548548906802,268;377774337143,11;NA;30,8501901052209;2759,65548076294;3412596,90448313;1232,41423381322;114,936622989525;48;"Red";36;14,7724299782227;"Yes";2016;10;18;8;548,548906802268;377,77433714311;NA
2016-11-01;"Jabodetabek";"Commercial";"Agent";4,40534251169699;100,570583749421;2,42557371961986;0,501129320931538;154,373785623997;25,0693012572049;16,7345643584051;76,4011651461294;309;NA;395068926495,268;196092926655,592;33,133036419257;1829,04254775707;2706162,43401985;910,645829996847;147,796834647803;77;"Yellow";10;10,6330257488565;"No";2016;11;18;8;NA;395,068926495268;196,092926655592
2016-12-01;"Jabodetabek";"Commercial";"Direct";7,35550438273815;98,511289765749;6,86002861673872;0,396136447813969;95,8174150772467;20,8325147215255;13,7129277541301;66,4385473163627;455;629757316845,427;414535484744,578;213986580120,72;33,9792130074199;2214,01979671436;3089603,50100521;1027,79434830587;65,6906836767224;59;"Red";53;-2,49645565152091;"Yes";2016;12;18;8;629,757316845427;414,535484744578;213,98658012072
2017-01-01;"Jabodetabek";"Residential";"Direct";5,94087781800339;99,3949936633446;5,74273569868238;0,759110401191018;115,885593458468;22,5248293508338;14,1188592513206;64,7756194933808;615;897321761737,511;562453080544,648;333707298911,032;37,1892573144404;2762,51292856987;3237530,78643857;1152,8724554311;248,922900951775;70;"Yellow";10;11,3076605569327;"No";2017;1;18;8;897,321761737511;562,453080544648;333,707298911032
2017-02-01;"Jabodetabek";"Residential";"Direct";4,64302576955695;101,439880135716;7,28967479517428;0,273343640027648;110,909189286162;22,0925326792193;13,2524183107357;84,4504391433037;556;1037342592120,61;622259935605,13;413590096576,684;39,8701547317356;2812,17883305023;3103973,10394831;1206,61299139092;85,4222944247594;49;"Red";51;18,6290273861563;"Yes";2017;2;18;8;1037,34259212061;622,25993560513;413,590096576684
2017-03-01;"Jabodetabek";"Commercial";"Agent";5,00408852562513;100,626561420948;8,08213237180273;0,346811217223134;101,105176781102;21,2586063911687;13,0808413415027;38,5751679971346;482;395266178829,509;243215104404,903;NA;38,0730965227;1731,15542594904;3405871,13601691;1090,36979924023;157,02080149873;47;"Red";34;33,9149296961023;"Yes";2017;3;18;8;395,266178829509;243,215104404903;NA
2017-04-01;"Jabodetabek";"MixedUse";"Agent";5,57391962410471;102,191727439357;6,55683109248745;0,516093779424235;107,140349560557;22,3562456808252;14,2344503806878;99,7966255553067;504;1124463251032;715957257772,053;407474226105,895;36,2372203566391;2962,57052078026;3116144,98080687;1167,0060180318;52,9072170982139;61;"Yellow";24;-3,92541448902326;"No";2017;4;18;8;1124,463251032;715,957257772053;407,474226105895
2017-05-01;"Jabodetabek";"Commercial";"Agent";9,09007300114197;102,434706002932;8,15494964241499;0,567923311893018;91,2654556101178;20,5944014200811;12,0669064334736;81,8515807119393;439;740015412111,882;433598265622,588;304790676777,133;41,1870714837291;2682,02472427016;2800614,11521563;909,211843556389;NA;73;"Yellow";46;4,89796925469011;"Yes";2017;5;18;8;740,015412111882;433,598265622588;304,790676777133
2017-06-01;"Jabodetabek";"Industrial";"Direct";4,50248009820956;99,1533217340151;9,09967960103671;0,660381435579678;107,843577022165;20,2160125753986;12,4242967166159;49,6865916897935;582;584598491734,004;359280797550,959;223688236084,318;38,2635670887256;2687,38613833247;3324373,66536846;1206,77168361903;168,89765012944;57;"Red";51;-9,95546831267044;"Yes";2017;6;18;8;584,598491734004;359,280797550959;223,688236084318
2017-07-01;"Jabodetabek";"Commercial";"Direct";7,04466308746772;85,0821571788475;12,3599077355515;0,559016273154543;119,684760590697;20,3307315026768;13,618576971108;64,2348772102694;392;511929280334,405;342916746850,948;166656258572,647;32,5545470780227;1549,12195106793;3804485,82325253;1293,95356490638;103,948497058753;52;"Red";38;12,861468945197;"Yes";2017;7;18;8;511,929280334405;342,916746850948;166,656258572647
2017-08-01;"Jabodetabek";"MixedUse";"Agent";6,16467380199862;100,364164502027;10,5099115576501;0,240661889740778;118,747333222113;23,6512913659631;13,2230028545394;70,8839267257276;444;744364403444,27;416160474253,256;326032971159,231;43,8001830354373;2434,50699869246;2485301,94811186;962,369071070023;96,4542805354183;79;"Yellow";52;2,4739733723884;"Yes";2017;8;18;8;744,36440344427;416,160474253256;326,032971159231
2017-09-01;"Jabodetabek";"MixedUse";"Agent";9,39742285872099;102,874481402002;10,6289655405532;0,582247879272596;99,0385635748015;21,5465300064795;14,7427822210295;48,7703952539625;399;419282281122,18;286885515109,016;130358271156,065;31,090813283874;1414,53500193574;3704984,02885027;1271,04533962074;95,9693058110994;56;"Red";51;9,28300384075835;"Yes";2017;9;18;8;419,28228112218;286,885515109016;130,358271156065
2017-10-01;"Jabodetabek";"Commercial";"Agent";4,38629969067123;119,935791030737;9,7440174555717;0,688111265238304;136,924412226436;25,9311064043638;17,2004748191973;57,7960195584509;645;966671002732,678;641206741496,905;NA;33,4692949085765;2712,59500984106;3819938,61945353;1449,39345080601;66,4549004797902;40;"Red";37;-1,38885484764283;"Yes";2017;10;18;8;966,671002732678;641,206741496905;NA
2017-11-01;"Jabodetabek";"MixedUse";"Direct";4,6548081789044;99,1310355257998;7,91384277594865;0,459787000252587;97,5015319799641;19,9942133314537;13,5838513424775;30,6820096190904;443;271763952072,481;184633476896,505;85663968207,4191;31,5214610157612;2300,64354703343;3490091,4724573;1165,11555628273;78,4598482625852;64;"Yellow";45;1,5834081044561;"No";2017;11;18;8;271,763952072481;184,633476896505;85,6639682074191
2017-12-01;"Jabodetabek";"Commercial";"Direct";5,33896762116927;90,1454154552043;5,79349299456974;0,467867501186875;136,650640268875;24,7875467627339;14,9081687207973;54,4898135688833;420;567280896811,166;341184200384,875;225030475715,194;39,6682625803459;1766,5053484379;2782005,01377173;1098,98928743811;61,7696871737565;69;"Yellow";74;2,75032800511854;"Yes";2017;12;18;8;567,280896811166;341,184200384875;225,030475715194
2018-01-01;"Jabodetabek";"MixedUse";"Agent";3,52294127546605;72,4476281018886;7,30146833045939;0,566533175852233;119,838919784819;22,6321941737326;14,9615944902712;88,1684659559966;551;1099490658675,45;726846599789,057;371129834513,843;33,7547055616589;2059,37971860935;4174345,15811841;1509,47031842829;97,9800482778582;44;"Red";37;8,11465277952508;"Yes";2018;1;18;8;1099,49065867545;726,846599789057;371,129834513843
2018-02-01;"Jabodetabek";"Commercial";"Direct";5,81424491003495;99,8024663427319;12,2828349935364;0,766654037036043;133,799064577901;22,8409787260701;16,4891388169445;63,3560338648258;660;955095122305,279;689493048610,178;NA;27,5297290909536;2890,13660490858;3839441,36781341;1275,83419317104;83,4590937286333;50;"Red";41;16,2741467438912;"Yes";2018;2;18;8;955,095122305279;689,493048610178;NA
2018-03-01;"Jabodetabek";"Commercial";"Agent";4,54325715707523;71,3273553055075;7,65916244327329;0,587300138757668;117,571167249259;22,7841926610224;14,8339603208135;27,8322420705778;524;332286826734,711;216339884245,455;114476600033,088;34,4511400460915;2443,60007992165;3678590,46319626;1263,72323416909;78,2346278311866;56;"Red";47;19,5497182381763;"Yes";2018;3;18;8;332,286826734711;216,339884245455;114,476600033088
2018-04-01;"Jabodetabek";"Residential";"Direct";5,27080930893765;88,216058237936;6,69111189517516;0,676845648702306;87,2005012675545;22,9615287577129;12,8881945411185;85,1338050119037;537;1049728841562,44;589207699027,237;NA;43,7463996481929;934,995256726274;3016185,17707726;1113,18904632878;60,1597160967893;76;"Yellow";41;6,4432988087583;"No";2018;4;18;8;1049,72884156244;589,207699027237;NA
2018-05-01;"Jabodetabek";"Residential";"Agent";8,67351313496486;76,3218796139399;7,6562021508727;0,806817162712556;97,1722088226062;22,0251011493409;10,7433765095193;48,6052378446349;532;569524768915,235;277802085105,812;290111094112,179;50,9391531231818;2322,79942598352;3125098,55632993;1062,18003834585;75,7669752798241;61;"Yellow";39;19,6308954376165;"Yes";2018;5;18;8;569,524768915235;277,802085105812;290,111094112179
2018-06-01;"Jabodetabek";"Industrial";"Direct";6,59661753013716;96,2429545099264;5,5869195962255;0,488079750397853;110,038039577264;22,5477996856986;13,0134219122189;52,6580513907427;435;516485589649,995;298088726323,022;217364217325,655;42,0852433604112;2149,33970334835;3787017,07777558;1398,67838208006;106,065990232192;54;"Red";38;29,4104641669933;"Yes";2018;6;18;8;516,485589649995;298,088726323022;217,364217325655
2018-07-01;"Jabodetabek";"MixedUse";"Agent";8,24387406587476;111,009719834377;8,49770603983396;0,12998839169245;114,559394066785;21,1144292717116;13,0474150499069;109,161152602751;398;917340423468,025;566859804403,059;348747244309,168;38,0172109924821;2867,5952275202;2527132,90867412;811,97577859271;37,0307352549172;72;"Yellow";35;2,53552136949825;"No";2018;7;18;8;917,340423468025;566,859804403059;348,747244309168
2018-08-01;"Jabodetabek";"MixedUse";"Direct";6,41833997681481;109,622100749318;7,31019193787481;0,41317729723147;93,5742061737376;21,8582154541377;12,464018960212;65,0755531917877;499;709795295769,183;404740361485,535;303822990062,392;42,8043115914355;1685,01165738089;3889465,44713695;1272,7018664903;76,5507248136978;63;"Yellow";38;8,74816723970829;"No";2018;8;18;8;709,795295769183;404,740361485535;303,822990062392
2018-09-01;"Jabodetabek";"Industrial";"Direct";5,18637115422558;88,3111850250548;6,39786292229329;0,206170671334148;103,762565613135;21,8956990128581;11,6334391220916;44,5972601281362;286;279275620785,25;148382380063,849;129635696281,432;46,418550934353;2562,95369389393;3296176,70754819;1237,3820247951;NA;55;"Red";30;-0,349090796748539;"Yes";2018;9;18;8;279,27562078525;148,382380063849;129,635696281432
2018-10-01;"Jabodetabek";"Residential";"Direct";6,73306527842799;103,740222185645;1,68854952631306;0,825231511702115;83,4996907433038;19,0739642479236;12,5516843295384;51,8749481682846;371;367089996394,882;241564768361,225;125128729058,558;34,086662749577;2127,53800731937;3202065,2308718;1017,31637433872;83,3813857378355;68;"Yellow";47;2,91207824822818;"Yes";2018;10;18;8;367,089996394882;241,564768361225;125,128729058558
2018-11-01;"Jabodetabek";"Commercial";"Agent";6,05201370679737;91,4540402596812;8,19621685316827;0,531263770421217;103,980061126955;21,5020462876538;13,3796925766673;60,094770588493;430;555629031701,076;345741309053,935;208439853401,845;37,5142120928598;2549,85329268372;3485517,79533495;1249,88876478439;125,469306416055;50;"Red";19;13,381990446876;"Yes";2018;11;18;8;555,629031701076;345,741309053935;208,439853401845
